-1.100000e+00, -1.100000e+00, 2.043572e+00
-1.077778e+00, -1.100000e+00, 2.026965e+00
-1.055556e+00, -1.100000e+00, 2.010355e+00
-1.033333e+00, -1.100000e+00, 1.993750e+00
-1.011111e+00, -1.100000e+00, 1.977157e+00
-9.888889e-01, -1.100000e+00, 1.960584e+00
-9.666667e-01, -1.100000e+00, 1.944039e+00
-9.444444e-01, -1.100000e+00, 1.927531e+00
-9.222222e-01, -1.100000e+00, 1.911070e+00
-9.000000e-01, -1.100000e+00, 1.894665e+00
-8.777778e-01, -1.100000e+00, 1.878328e+00
-8.555556e-01, -1.100000e+00, 1.862068e+00
-8.333333e-01, -1.100000e+00, 1.845898e+00
-8.111111e-01, -1.100000e+00, 1.829829e+00
-7.888889e-01, -1.100000e+00, 1.813875e+00
-7.666667e-01, -1.100000e+00, 1.798048e+00
-7.444444e-01, -1.100000e+00, 1.782362e+00
-7.222222e-01, -1.100000e+00, 1.766833e+00
-7.000000e-01, -1.100000e+00, 1.751473e+00
-6.777778e-01, -1.100000e+00, 1.736300e+00
-6.555556e-01, -1.100000e+00, 1.721330e+00
-6.333333e-01, -1.100000e+00, 1.706578e+00
-6.111111e-01, -1.100000e+00, 1.692062e+00
-5.888889e-01, -1.100000e+00, 1.677800e+00
-5.666667e-01, -1.100000e+00, 1.663810e+00
-5.444444e-01, -1.100000e+00, 1.650111e+00
-5.222222e-01, -1.100000e+00, 1.636721e+00
-5.000000e-01, -1.100000e+00, 1.623660e+00
-4.777778e-01, -1.100000e+00, 1.610947e+00
-4.555556e-01, -1.100000e+00, 1.598603e+00
-4.333333e-01, -1.100000e+00, 1.586647e+00
-4.111111e-01, -1.100000e+00, 1.575100e+00
-3.888889e-01, -1.100000e+00, 1.563982e+00
-3.666667e-01, -1.100000e+00, 1.553313e+00
-3.444444e-01, -1.100000e+00, 1.543113e+00
-3.222222e-01, -1.100000e+00, 1.533402e+00
-3.000000e-01, -1.100000e+00, 1.524200e+00
-2.777778e-01, -1.100000e+00, 1.515525e+00
-2.555556e-01, -1.100000e+00, 1.507397e+00
-2.333333e-01, -1.100000e+00, 1.499833e+00
-2.111111e-01, -1.100000e+00, 1.492851e+00
-1.888889e-01, -1.100000e+00, 1.486466e+00
-1.666667e-01, -1.100000e+00, 1.480695e+00
-1.444444e-01, -1.100000e+00, 1.475550e+00
-1.222222e-01, -1.100000e+00, 1.471047e+00
-1.000000e-01, -1.100000e+00, 1.467195e+00
-7.777778e-02, -1.100000e+00, 1.464006e+00
-5.555556e-02, -1.100000e+00, 1.461489e+00
-3.333333e-02, -1.100000e+00, 1.459651e+00
-1.111111e-02, -1.100000e+00, 1.458498e+00
1.111111e-02, -1.100000e+00, 1.458034e+00
3.333333e-02, -1.100000e+00, 1.458262e+00
5.555556e-02, -1.100000e+00, 1.459181e+00
7.777778e-02, -1.100000e+00, 1.460791e+00
1.000000e-01, -1.100000e+00, 1.463090e+00
1.222222e-01, -1.100000e+00, 1.466071e+00
1.444444e-01, -1.100000e+00, 1.469730e+00
1.666667e-01, -1.100000e+00, 1.474058e+00
1.888889e-01, -1.100000e+00, 1.479046e+00
2.111111e-01, -1.100000e+00, 1.484681e+00
2.333333e-01, -1.100000e+00, 1.490952e+00
2.555556e-01, -1.100000e+00, 1.497844e+00
2.777778e-01, -1.100000e+00, 1.505342e+00
3.000000e-01, -1.100000e+00, 1.513430e+00
3.222222e-01, -1.100000e+00, 1.522090e+00
3.444444e-01, -1.100000e+00, 1.531303e+00
3.666667e-01, -1.100000e+00, 1.541051e+00
3.888889e-01, -1.100000e+00, 1.551313e+00
4.111111e-01, -1.100000e+00, 1.562068e+00
4.333333e-01, -1.100000e+00, 1.573297e+00
4.555556e-01, -1.100000e+00, 1.584976e+00
4.777778e-01, -1.100000e+00, 1.597086e+00
5.000000e-01, -1.100000e+00, 1.609605e+00
5.222222e-01, -1.100000e+00, 1.622510e+00
5.444444e-01, -1.100000e+00, 1.635781e+00
5.666667e-01, -1.100000e+00, 1.649396e+00
5.888889e-01, -1.100000e+00, 1.663335e+00
6.111111e-01, -1.100000e+00, 1.677576e+00
6.333333e-01, -1.100000e+00, 1.692100e+00
6.555556e-01, -1.100000e+00, 1.706887e+00
6.777778e-01, -1.100000e+00, 1.721918e+00
7.000000e-01, -1.100000e+00, 1.737174e+00
7.222222e-01, -1.100000e+00, 1.752637e+00
7.444444e-01, -1.100000e+00, 1.768289e+00
7.666667e-01, -1.100000e+00, 1.784114e+00
7.888889e-01, -1.100000e+00, 1.800096e+00
8.111111e-01, -1.100000e+00, 1.816219e+00
8.333333e-01, -1.100000e+00, 1.832469e+00
